Date,Month,Year,Neighborhood,Street,NumberOfRooms,Floor,Size,Apartment_Price
25/01/2010,1,2010,Rambam,HaGdudHaivri,4,3,105,1320000
26/01/2010,1,2010,Rambam,GushEtsyon,4,1,80,890000
26/01/2010,1,2010,Rambam,HaAhimSuleiman,5,18,117,2270000
27/01/2010,1,2010,NeotAshalim,HaTizmoret,3,4,69,850000
27/01/2010,1,2010,NeotShikma,HaNagid,3,5,65,1040000
29/01/2010,1,2010,Rambam,Rothschild,3,4,64,790000
29/01/2010,1,2010,Rambam,EinHaKore,2.5,2,60,750000
31/01/2010,1,2010,NeotShikma,Rival,3,2,71,1050000
01/02/2010,2,2010,NeotShikma,AlHarizi,5,1,123,1780000
01/02/2010,2,2010,Rambam,DavidHaReuveni,4,4,88,1100000
02/02/2010,2,2010,NeotShikma,HaNagid,5,11,146,2200000
02/02/2010,2,2010,Rambam,DavidAlroi,3,3,48,660000
04/02/2010,2,2010,Rambam,HazonIsh,3,1,54,406000
05/02/2010,2,2010,Rambam,RabbiYosefKaro,5,1,117,1240000
07/02/2010,2,2010,Rambam,Dror,3,2,76,720000
08/02/2010,2,2010,Rambam,Tanhum,6,5,142,1615000
08/02/2010,2,2010,NeotAshalim,HaTizmoret,4,7,83,1320000
09/02/2010,2,2010,Rambam,AhadHaAm,3.5,1,75,1020000
10/02/2010,2,2010,Rambam,YehudaLeib,3,1,80,810000
10/02/2010,2,2010,NeotShikma,HaNagid,3,4,65,1125000
11/02/2010,2,2010,NeotShikma,HaRashba,4,2,113,1460000
11/02/2010,2,2010,NeotShikma,Alkabets,5,6,120,1730000
11/02/2010,2,2010,Rambam,ShlomoEliraz,4,20,100,1387493
15/02/2010,2,2010,Rambam,BenZeev,4,1,86,950000
15/02/2010,2,2010,NeotShikma,BenSaruq,3,6,65,1030000
16/02/2010,2,2010,NeotAshalim,HaUgav,4,4,100,1457000
16/02/2010,2,2010,NeotAshalim,HeHalil,3,2,67,1005000
16/02/2010,2,2010,Rambam,Dror,3,3,64,850000
22/02/2010,2,2010,NeotAshalim,HaTizmoret,3,3,70,1160000
23/02/2010,2,2010,Rambam,DavidHaReuveni,5,4,127,1050000
23/02/2010,2,2010,NeotShikma,HaRavGoren,4,3,98,1440000
23/02/2010,2,2010,Rambam,Zadal,3,5,75,1290000
23/02/2010,2,2010,Rambam,Dror,2,1,48,687000
24/02/2010,2,2010,Rambam,DavidAlroi,3,2,48,339000
24/02/2010,2,2010,Rambam,Alkalai,3.5,3,78,820000
24/02/2010,2,2010,NeotShikma,Kapah,3,5,71,1170000
25/02/2010,2,2010,Rambam,Herzl,3,5,77,760000
25/02/2010,2,2010,NeotShikma,BenSaruq,5,9,131,1800000
25/02/2010,2,2010,Rambam,Abarbanel,4,2,98,950000
25/02/2010,2,2010,PrasNovel,MaagalAshalom,4,6,94,1750000
25/02/2010,2,2010,NeotShikma,HaRashba,3,1,65,1070000
03/03/2010,3,2010,Rambam,Herzl,3.5,2,82,800000
03/03/2010,3,2010,Rambam,HaGdudHaivri,3.5,3,76,865000
04/03/2010,3,2010,Rambam,HaAhimSuleiman,2,1,46,680000
07/03/2010,3,2010,Rambam,Mohilever,4,6,100,1120000
08/03/2010,3,2010,Rambam,YehudaHalevi,4,1,80,826000
08/03/2010,3,2010,Rambam,Herzl,3,4,59,750000
10/03/2010,3,2010,NeotAshalim,HaTizmoret,4,1,98,1310000
10/03/2010,3,2010,Rambam,YohananHaSandlar,3,5,68,950000
10/03/2010,3,2010,Rambam,Mohilever,4,1,91,1110000
11/03/2010,3,2010,PrasNovel,MaagalAshalom,3,4,76,1350000
14/03/2010,3,2010,Rambam,HaKovesh,3.5,1,67,760000
15/03/2010,3,2010,Rambam,DavidHaReuveni,3,1,66,810000
17/03/2010,3,2010,NeotAshalim,HaUgav,3,3,75,1195000
18/03/2010,3,2010,Rambam,YehudaHalevi,3.5,2,74,890000
19/03/2010,3,2010,Rambam,Rambam,5,4,111,1250000
19/03/2010,3,2010,Rambam,HaGdudHaivri,5,4,125,1440000
19/03/2010,3,2010,NeotShikma,HaRashba,4,11,100,1770000
21/03/2010,3,2010,Rambam,Abarbanel,5,2,117,1150000
21/03/2010,3,2010,NeotAshalim,HaOrgan,4,3,98,1360000
22/03/2010,3,2010,Rambam,ShlomoEliraz,4,9,100,1268515
22/03/2010,3,2010,Rambam,DavidAlroi,3,2,51,620000
25/03/2010,3,2010,Rambam,YohananHaSandlar,4,3,96,1260000
26/03/2010,3,2010,Rambam,Dror,3.5,3,78,970000
28/03/2010,3,2010,PrasNovel,MaagalAshalom,3,2,76,1180000
28/03/2010,3,2010,Rambam,Dror,2,2,50,720000
01/04/2010,4,2010,NeotShikma,HaNagid,4,1,82,1170000
07/04/2010,4,2010,Rambam,Dror,5,4,88,1050000
11/04/2010,4,2010,Rambam,ShlomoEliraz,5,9,125,1149000
12/04/2010,4,2010,Rambam,TsadiGimelBanot,3,4,62,662000
13/04/2010,4,2010,PrasNovel,MaagalAshalom,4,7,95,1580000
13/04/2010,4,2010,NeotAshalim,HaKinor,3,3,66,1210000
13/04/2010,4,2010,Rambam,ShlomoEliraz,5,6,100,1374000
14/04/2010,4,2010,Rambam,Rambam,3,4,62,640000
14/04/2010,4,2010,NeotShikma,Kalischer,3,1,70,1105000
14/04/2010,4,2010,NeotShikma,Rival,4,5,93,1390000
15/04/2010,4,2010,Rambam,Mohilever,4.5,5,109,1180000
15/04/2010,4,2010,NeotShikma,Alterman,4,1,97,1480000
15/04/2010,4,2010,Rambam,Margolin,3,2,60,737000
18/04/2010,4,2010,NeotShikma,HaRashba,4,5,84,1340000
18/04/2010,4,2010,NeotShikma,IbnGabirol,4,2,89,1450000
21/04/2010,4,2010,NeotAshalim,HaGitit,4,4,92,1365000
21/04/2010,4,2010,Rambam,ShlomoEliraz,5,7,125,1399000
21/04/2010,4,2010,Rambam,TsviFrank,4,3,97,1080000
21/04/2010,4,2010,Rambam,Margolin,3,3,67,765000
22/04/2010,4,2010,NeotShikma,IbnGabirol,4,1,98,1550000
23/04/2010,4,2010,NeotShikma,HaNagid,3,6,65,1050000
25/04/2010,4,2010,Rambam,ShlomoEliraz,4,12,100,1206000
25/04/2010,4,2010,NeotAshalim,HaTizmoret,4,6,83,1375000
25/04/2010,4,2010,Rambam,Dror,3,1,67,880000
26/04/2010,4,2010,NeotShikma,Shlonsky,5,2,142,2250000
26/04/2010,4,2010,Rambam,ShlomoEliraz,4,4,100,1142000
26/04/2010,4,2010,Rambam,DavidAlroi,3,1,51,650000
27/04/2010,4,2010,Rambam,ShlomoEliraz,4,11,100,1199000
27/04/2010,4,2010,Rambam,Balfour,5,4,100,1550000
28/04/2010,4,2010,Rambam,YohananHaSandlar,3.5,5,77,1180000
29/04/2010,4,2010,Rambam,YohananHaSandlar,4,9,96,1280000
30/04/2010,4,2010,Rambam,Abarbanel,4,2,94,1000000
02/05/2010,5,2010,Rambam,ShlomoEliraz,4,13,100,1204000
03/05/2010,5,2010,Rambam,ShlomoEliraz,4,11,109,1191000
03/05/2010,5,2010,Rambam,ShlomoEliraz,4,17,100,1371480
04/05/2010,5,2010,Rambam,Dror,3,2,69,815000
05/05/2010,5,2010,Rambam,Vigodski,4,3,87,1050000
05/05/2010,5,2010,Rambam,Nordau,3,3,54,750000
06/05/2010,5,2010,Rambam,Nehama,3,4,55,645000
06/05/2010,5,2010,NeotShikma,Kalischer,3,1,65,1050000
06/05/2010,5,2010,NeotShikma,HaRavGoren,4,5,94,1455000
06/05/2010,5,2010,Rambam,ShlomoEliraz,4,5,100,1157000
06/05/2010,5,2010,Rambam,TsadiGimelBanot,3,2,63,800000
06/05/2010,5,2010,Rambam,Givati,3,1,62,815000
09/05/2010,5,2010,Rambam,KidushHaShem,4,1,84,1000000
10/05/2010,5,2010,Rambam,ShlomoEliraz,5,10,150,1439000
10/05/2010,5,2010,NeotAshalim,HaTof,2,6,44,943000
11/05/2010,5,2010,Rambam,ShlomoEliraz,4,12,110,1274000
11/05/2010,5,2010,Rambam,Jerusalem,3,4,70,745000
11/05/2010,5,2010,Rambam,TsadiGimelBanot,4,4,87,1200000
12/05/2010,5,2010,Rambam,ShlomoEliraz,4,12,100,1198000
12/05/2010,5,2010,NeotShikma,HaRashba,3,4,65,1100000
12/05/2010,5,2010,Rambam,YohananHaSandlar,3,2,68,890000
12/05/2010,5,2010,NeotShikma,IbnGabirol,3,1,66,1200000
12/05/2010,5,2010,Rambam,ShlomoEliraz,4,8,100,1289000
13/05/2010,5,2010,NeotShikma,HaNagid,3,5,65,1100000
13/05/2010,5,2010,Rambam,KidushHaShem,3.5,4,80,965000
13/05/2010,5,2010,Rambam,Mohilever,2.5,1,65,800000
14/05/2010,5,2010,NeotShikma,BenSaruq,5,1,108,1740000
16/05/2010,5,2010,Rambam,Deganya,4,3,78,975000
17/05/2010,5,2010,NeotAshalim,HeHalil,4,1,88,1235000
17/05/2010,5,2010,Rambam,HazonIsh,2,4,54,488000
21/05/2010,5,2010,NeotAshalim,HaPsanter,4,4,100,1400000
23/05/2010,5,2010,Rambam,EinHaKore,3,3,66,769000
24/05/2010,5,2010,Rambam,Vigodski,4,2,79,949000
26/05/2010,5,2010,Rambam,Rashi,3,1,65,780000
27/05/2010,5,2010,Rambam,Abarbanel,4,2,98,1100000
30/05/2010,5,2010,Rambam,MosheMizrahi,4,3,90,900000
31/05/2010,5,2010,NeotAshalim,HaTizmoret,4,11,83,1400000
01/06/2010,6,2010,Rambam,Jerusalem,3,2,77,720000
01/06/2010,6,2010,Rambam,ShlomoEliraz,4,14,106,1226828
01/06/2010,6,2010,Rambam,HaGdudHaivri,3.5,1,68,930000
02/06/2010,6,2010,NeotAshalim,HaPsanter,4,7,79,1200000
02/06/2010,6,2010,NeotShikma,BenSaruq,3,7,65,1100000
03/06/2010,6,2010,Rambam,ShlomoEliraz,4,9,109,1198504
03/06/2010,6,2010,NeotShikma,Shlonsky,5,3,144,2500000
06/06/2010,6,2010,Rambam,YehudaHalevi,4.5,1,110,1103000
06/06/2010,6,2010,Rambam,ShlomoEliraz,5,7,138,1529200
06/06/2010,6,2010,Rambam,ShlomoEliraz,4,21,100,1433810
07/06/2010,6,2010,Rambam,HaRavSibahi,3.5,4,81,830000
08/06/2010,6,2010,NeotShikma,Rival,5,5,105,1610000
08/06/2010,6,2010,Rambam,TsadiGimelBanot,3,2,63,785000
09/06/2010,6,2010,PrasNovel,MaagalAshalom,4,8,95,1610000
09/06/2010,6,2010,Rambam,YosefFainberg,4,3,89,1200000
10/06/2010,6,2010,NeotAshalim,HaTizmoret,4,9,90,1615000
13/06/2010,6,2010,Rambam,Rashi,6,1,134,1120000
13/06/2010,6,2010,PrasNovel,MaagalAshalom,3,3,76,1300000
13/06/2010,6,2010,Rambam,DavidHaReuveni,5,3,118,1280000
13/06/2010,6,2010,Rambam,ShlomoEliraz,4,13,100,1220285
14/06/2010,6,2010,NeotShikma,HaRavGoren,4,11,96,1317000
15/06/2010,6,2010,NeotShikma,Shlonsky,5,3,144,2530000
15/06/2010,6,2010,Rambam,Rothschild,4,1,86,1110000
16/06/2010,6,2010,NeotShikma,Kapah,5,4,117,1600000
16/06/2010,6,2010,NeotShikma,Shlonsky,4,2,121,2000000
16/06/2010,6,2010,Rambam,Jerusalem,3,5,64,870000
17/06/2010,6,2010,NeotShikma,HaNagid,4,7,106,1640000
18/06/2010,6,2010,NeotAshalim,HaTizmoret,3,5,69,1240000
18/06/2010,6,2010,Rambam,Dror,2.5,1,57,760000
20/06/2010,6,2010,NeotAshalim,HaUgav,4,4,100,1415000
20/06/2010,6,2010,NeotShikma,HaRavGoren,4,3,82,1310000
20/06/2010,6,2010,NeotAshalim,HaOrgan,4,3,93,1410000
20/06/2010,6,2010,NeotShikma,Rival,4,2,75,1235000
20/06/2010,6,2010,PrasNovel,MaagalAshalom,5,6,108,2120000
21/06/2010,6,2010,Rambam,EinHaKore,4,1,100,1147000
22/06/2010,6,2010,Rambam,Balfour,4,2,89,1190000
23/06/2010,6,2010,Rambam,Rambam,4,2,84,900000
23/06/2010,6,2010,NeotShikma,Alterman,4,1,91,1397000
23/06/2010,6,2010,NeotAshalim,HaUgav,4,2,100,1465000
25/06/2010,6,2010,NeotAshalim,HaOrgan,3,5,62,1130000
27/06/2010,6,2010,NeotAshalim,HaUgav,4,1,100,1800000
29/06/2010,6,2010,Rambam,Dror,4,4,102,1200000
29/06/2010,6,2010,Rambam,Abarbanel,5,1,117,1320000
29/06/2010,6,2010,NeotAshalim,HaTof,2,2,43,953000
30/06/2010,6,2010,Rambam,AhadHaAm,3,2,69,670000
30/06/2010,6,2010,PrasNovel,MaagalAshalom,4,9,96,1570000
30/06/2010,6,2010,NeotShikma,Alkabets,5,9,109,1670000
01/07/2010,7,2010,Rambam,Nordau,4.5,2,84,1050000
01/07/2010,7,2010,NeotAshalim,HaTof,2,8,43,930000
02/07/2010,7,2010,Rambam,Brandeis,4,2,99,1050000
07/07/2010,7,2010,Rambam,ShlomoEliraz,4,16,109,1295285
07/07/2010,7,2010,NeotAshalim,HaOrgan,4,5,98,1520000
08/07/2010,7,2010,NeotAshalim,HaTizmoret,4,6,83,1365000
11/07/2010,7,2010,Rambam,HaGdudHaivri,4,4,93,1340000
12/07/2010,7,2010,NeotShikma,MoreshetIsrael,4,2,99,1400000
15/07/2010,7,2010,NeotAshalim,HaTizmoret,3,2,64,1250000
18/07/2010,7,2010,NeotShikma,HaRavGoren,4,2,98,1420000
20/07/2010,7,2010,PrasNovel,MaagalAshalom,5,14,111,1820000
21/07/2010,7,2010,NeotShikma,HaNagid,4,2,82,1200000
21/07/2010,7,2010,PrasNovel,MaagalAshalom,4,10,94,1750000
21/07/2010,7,2010,Rambam,YehudaLeib,3,1,68,1000000
21/07/2010,7,2010,Rambam,ShlomoEliraz,3,1,66,990000
25/07/2010,7,2010,Rambam,Dror,2,4,48,580000
26/07/2010,7,2010,Rambam,BeitYosef,3,3,67,616000
26/07/2010,7,2010,NeotShikma,Kapah,4,7,98,1569000
27/07/2010,7,2010,Rambam,Mohilever,4,3,95,957000
28/07/2010,7,2010,NeotShikma,Shlonsky,4,2,121,1951000
28/07/2010,7,2010,NeotShikma,Alkabets,5,6,110,1650000
28/07/2010,7,2010,Rambam,ShlomoEliraz,4,10,100,1200285
01/08/2010,8,2010,NeotShikma,Kapah,4,5,97,1400000
01/08/2010,8,2010,NeotAshalim,HeHalil,4,1,88,1388000
01/08/2010,8,2010,Rambam,DavidAlroi,3,1,49,720000
02/08/2010,8,2010,NeotAshalim,HaTizmoret,4,9,83,1375000
03/08/2010,8,2010,Rambam,Rothschild,3.5,4,79,865000
04/08/2010,8,2010,NeotShikma,Shlonsky,3,2,73,1460000
05/08/2010,8,2010,NeotShikma,HaRavNeriya,2,6,41,628000
05/08/2010,8,2010,Rambam,ShlomoEliraz,4,9,100,1198285
05/08/2010,8,2010,Rambam,Mohilever,4,4,83,1220000
06/08/2010,8,2010,Rambam,Mohilever,4,5,83,1010000
08/08/2010,8,2010,NeotShikma,BenSaruq,4,10,102,1700000
10/08/2010,8,2010,NeotShikma,Kapah,3,1,65,1100000
10/08/2010,8,2010,NeotAshalim,HaTizmoret,3,2,74,1275000
11/08/2010,8,2010,Rambam,RabbiYosefKaro,4,3,100,1260000
12/08/2010,8,2010,NeotShikma,IbnGabirol,4,2,89,1445000
13/08/2010,8,2010,Rambam,HaAhimSuleiman,4,5,81,1100000
15/08/2010,8,2010,NeotShikma,HaRavGoren,5,3,106,1720000
16/08/2010,8,2010,Rambam,Jerusalem,3,3,61,594000
16/08/2010,8,2010,Rambam,AriehRafael,4,1,89,930000
16/08/2010,8,2010,Rambam,Abarbanel,2.5,1,54,710000
17/08/2010,8,2010,Rambam,MordekhaiMotelehRosenstein,4,1,91,1390000
18/08/2010,8,2010,NeotShikma,AlHarizi,5,1,120,1725000
19/08/2010,8,2010,NeotAshalim,#VALUE!,4,3,93,1350000
19/08/2010,8,2010,NeotShikma,HaRavGoren,5,8,121,1700000
22/08/2010,8,2010,Rambam,ShlomoEliraz,5,11,125,1554200
22/08/2010,8,2010,Rambam,HaGdudHaivri,3,3,67,900000
23/08/2010,8,2010,NeotShikma,HaRavGoren,4,3,94,1430000
23/08/2010,8,2010,Rambam,HaGdudHaivri,3.5,4,61,750000
24/08/2010,8,2010,NeotAshalim,HaTizmoret,4,6,101,1480000
25/08/2010,8,2010,NeotShikma,HaRashba,3,10,70,1300000
25/08/2010,8,2010,Rambam,Margolin,3,3,65,760000
27/08/2010,8,2010,NeotAshalim,HeHalil,3,2,70,1080000
29/08/2010,8,2010,NeotShikma,HaRashba,4,4,82,1290000
30/08/2010,8,2010,PrasNovel,MaagalAshalom,4,14,97,1750000
31/08/2010,8,2010,NeotShikma,HaRavNeriya,3,5,72,1260000
01/09/2010,9,2010,NeotAshalim,HaTizmoret,3,1,64,1090000
02/09/2010,9,2010,NeotShikma,BenSaruq,5,5,108,1670000
05/09/2010,9,2010,NeotAshalim,HaUgav,4,3,100,1345000
05/09/2010,9,2010,NeotShikma,HaRashba,3,2,65,1195000
05/09/2010,9,2010,Rambam,Dror,3,6,65,925000
06/09/2010,9,2010,PrasNovel,MaagalAshalom,3,1,76,1100000
06/09/2010,9,2010,NeotShikma,Rival,4,4,102,1482000
06/09/2010,9,2010,NeotAshalim,HaTizmoret,3,2,65,1220000
06/09/2010,9,2010,Rambam,Dror,2.5,3,58,774000
07/09/2010,9,2010,Rambam,TsadiGimelBanot,3,1,82,840000
07/09/2010,9,2010,Rambam,DavidAlroi,2,3,36,600000
13/09/2010,9,2010,Rambam,Dror,4,3,63,745000
13/09/2010,9,2010,Rambam,Herzl,2,5,59,847000
14/09/2010,9,2010,Rambam,ShlomoEliraz,6,24,125,2490280
15/09/2010,9,2010,NeotShikma,Rival,4,1,76,1145000
15/09/2010,9,2010,Rambam,Ahiezer,3.5,4,80,830000
15/09/2010,9,2010,NeotShikma,Rival,3,1,70,1150000
16/09/2010,9,2010,Rambam,ShlomoMolcho,4,3,81,1015000
19/09/2010,9,2010,NeotAshalim,HaMapuhit,4,1,104,1412000
19/09/2010,9,2010,Rambam,HaRavZinger,2.5,1,47,750000
20/09/2010,9,2010,Rambam,Abarbanel,3.5,8,91,999000
20/09/2010,9,2010,NeotShikma,Shlonsky,3,2,73,1590000
20/09/2010,9,2010,Rambam,YehudaLeib,2,1,52,600000
20/09/2010,9,2010,Rambam,TsadiGimelBanot,3,1,63,908000
01/10/2010,10,2010,NeotAshalim,HeHalil,4,1,88,937000
03/10/2010,10,2010,Rambam,YehudaHalevi,3.5,2,80,880000
03/10/2010,10,2010,NeotAshalim,HeHalil,4,2,67,1217000
07/10/2010,10,2010,Rambam,HaGdudHaivri,4,3,106,1320000
08/10/2010,10,2010,Rambam,HaCarmel,4,4,117,1165000
08/10/2010,10,2010,Rambam,YehudaLeib,3.5,1,86,945000
12/10/2010,10,2010,Rambam,DavidAlroi,3,5,48,750000
15/10/2010,10,2010,Rambam,Naharayim,5,1,82,787000
15/10/2010,10,2010,Rambam,TsadiGimelBanot,3,1,65,850000
17/10/2010,10,2010,Rambam,Dror,4.5,8,100,1515000
18/10/2010,10,2010,NeotShikma,IbnGabirol,4,1,98,1580000
18/10/2010,10,2010,Rambam,Atarot,3,1,42,770000
24/10/2010,10,2010,Rambam,MordekhaiMotelehRosenstein,5,2,120,1440000
24/10/2010,10,2010,NeotAshalim,HaKlarnit,5,3,113,1755000
24/10/2010,10,2010,Rambam,Abarbanel,4,7,92,1080000
27/10/2010,10,2010,PrasNovel,MaagalAshalom,3,3,76,1335000
27/10/2010,10,2010,Rambam,AhadHaAm,4,2,89,1015000
28/10/2010,10,2010,Rambam,YohananHaSandlar,3.5,2,69,836000
31/10/2010,10,2010,NeotAshalim,HaTizmoret,4,7,83,1380000
31/10/2010,10,2010,Rambam,StephenWise,3.5,4,73,900000
01/11/2010,11,2010,NeotShikma,Alterman,3,1,65,1050000
03/11/2010,11,2010,NeotAshalim,HaOrgan,4,2,94,1450000
04/11/2010,11,2010,Rambam,YohananHaSandlar,3,2,67,700000
04/11/2010,11,2010,Rambam,Jerusalem,2.5,2,75,770000
04/11/2010,11,2010,Rambam,DavidAlroi,2.5,2,48,600000
05/11/2010,11,2010,Rambam,Herzl,4,5,88,1005000
07/11/2010,11,2010,PrasNovel,MaagalAshalom,3,3,76,1250000
07/11/2010,11,2010,Rambam,Atarot,4,1,82,800000
07/11/2010,11,2010,PrasNovel,MaagalAshalom,3,5,76,1435000
07/11/2010,11,2010,Rambam,EinHaKore,4,2,97,1049000
08/11/2010,11,2010,Rambam,ShlomoMolcho,4,1,81,1020000
10/11/2010,11,2010,NeotShikma,AlHarizi,4,2,107,1500000
10/11/2010,11,2010,Rambam,HaRavMaimon,1,12,152,2500000
11/11/2010,11,2010,Rambam,ShlomoEliraz,4,21,100,1403300
12/11/2010,11,2010,Rambam,TsadiGimelBanot,3,2,67,780000
14/11/2010,11,2010,PrasNovel,MaagalAshalom,4,9,95,1740000
14/11/2010,11,2010,NeotAshalim,HaMapuhit,4,5,104,1635000
15/11/2010,11,2010,NeotAshalim,HaKinor,3,1,66,1170000
15/11/2010,11,2010,Rambam,HaGdudHaivri,3,1,61,830000
16/11/2010,11,2010,NeotAshalim,HaTizmoret,4,4,96,1500000
17/11/2010,11,2010,NeotAshalim,HaPsanter,3,3,66,1140000
18/11/2010,11,2010,NeotShikma,HaRavGoren,3,4,67,1245000
18/11/2010,11,2010,NeotAshalim,HaTizmoret,5,12,124,2320000
21/11/2010,11,2010,Rambam,ShlomoEliraz,4,14,100,1263120
22/11/2010,11,2010,NeotShikma,HaRavNeriya,3,3,67,1200000
23/11/2010,11,2010,Rambam,Herzl,4,3,95,950000
24/11/2010,11,2010,NeotAshalim,HaUgav,4,3,94,1425000
24/11/2010,11,2010,NeotShikma,Rival,3,1,70,1160000
26/11/2010,11,2010,NeotAshalim,HaOrgan,4,3,84,1460000
26/11/2010,11,2010,NeotShikma,Rival,3,2,71,1275000
28/11/2010,11,2010,Rambam,Abarbanel,4,6,105,900000
29/11/2010,11,2010,NeotShikma,Alkabets,5,9,120,1870000
30/11/2010,11,2010,NeotAshalim,HaTizmoret,4,12,109,1270000
30/11/2010,11,2010,Rambam,YohananHaSandlar,3,1,66,1150000
02/12/2010,12,2010,PrasNovel,MaagalAshalom,5,14,111,2400000
05/12/2010,12,2010,NeotShikma,HaRashba,4,5,82,1450000
06/12/2010,12,2010,NeotShikma,Kapah,3,1,71,1200000
08/12/2010,12,2010,NeotShikma,HaRavNeriya,2,6,41,920000
09/12/2010,12,2010,Rambam,TsadiGimelBanot,3,2,64,920000
10/12/2010,12,2010,Rambam,YohananHaSandlar,3,1,68,950000
12/12/2010,12,2010,Rambam,YehudaRagunis,6,2,143,1702000
13/12/2010,12,2010,NeotAshalim,HaPsanter,4,3,98,1300000
13/12/2010,12,2010,NeotAshalim,HaKinor,3,2,67,1170000
14/12/2010,12,2010,PrasNovel,MaagalAshalom,3,2,79,1390000
14/12/2010,12,2010,Rambam,TsadiGimelBanot,3,4,63,910000
15/12/2010,12,2010,NeotShikma,HaNagid,3,8,69,1260000
16/12/2010,12,2010,Rambam,HazonIsh,4,1,76,900000
16/12/2010,12,2010,Rambam,DavidHaReuveni,3,3,66,815000
16/12/2010,12,2010,Rambam,Dror,3,4,60,910000
16/12/2010,12,2010,Rambam,YehudaLeib,2,1,50,715000
17/12/2010,12,2010,NeotAshalim,HaPsanter,5,8,119,1950000
20/12/2010,12,2010,Rambam,Dror,6,1,145,1600000
20/12/2010,12,2010,NeotAshalim,HaOrgan,4,5,94,1500000
22/12/2010,12,2010,Rambam,HaGdudHaivri,4,2,106,1340000
23/12/2010,12,2010,Rambam,HaGdudHaivri,3.5,2,77,955000
26/12/2010,12,2010,Rambam,Dror,5,4,184,1750000
26/12/2010,12,2010,Rambam,RabbiYosefKaro,3,2,65,835000
26/12/2010,12,2010,Rambam,Givati,4,7,99,1450000
27/12/2010,12,2010,Rambam,ShlomoEliraz,4,17,100,1213300
27/12/2010,12,2010,NeotShikma,Alkabets,3,6,65,1170000
27/12/2010,12,2010,Rambam,Zadal,2,6,45,1075000
28/12/2010,12,2010,Rambam,Eisenband,3.5,4,79,950000
28/12/2010,12,2010,NeotShikma,IbnGabirol,4,1,98,1660000
28/12/2010,12,2010,Rambam,Alkalai,2,3,55,750000
29/12/2010,12,2010,Rambam,ShlomoEliraz,4,16,100,1203300
29/12/2010,12,2010,Rambam,Givati,3,6,84,1030000
30/12/2010,12,2010,Rambam,ShlomoEliraz,4,19,109,1211300
30/12/2010,12,2010,Rambam,ShlomoEliraz,4,19,109,1232300
30/12/2010,12,2010,Rambam,ShlomoEliraz,4,17,109,1213300
30/12/2010,12,2010,Rambam,ShlomoEliraz,4,15,100,1192300
30/12/2010,12,2010,Rambam,ShlomoEliraz,4,13,109,1253300
30/12/2010,12,2010,NeotAshalim,HaTizmoret,5,5,125,1850000
30/12/2010,12,2010,PrasNovel,MaagalAshalom,3,1,76,2000000
31/12/2010,12,2010,Rambam,ShlomoEliraz,4,18,109,1223300
02/01/2011,1,2011,Rambam,Nordau,2.5,4,72,899000
02/01/2011,1,2011,Rambam,Abarbanel,4,3,76,1000000
04/01/2011,1,2011,NeotShikma,Shlonsky,4,2,124,2456000
05/01/2011,1,2011,Rambam,Herzl,4,4,88,1045000
05/01/2011,1,2011,Rambam,HaRavBruk,4,3,108,1610000
06/01/2011,1,2011,Rambam,Abarbanel,4,8,96,900000
10/01/2011,1,2011,PrasNovel,MaagalAshalom,3,1,89,1415000
10/01/2011,1,2011,NeotAshalim,HaUgav,4,3,96,1515000
11/01/2011,1,2011,Rambam,HaAhimSuleiman,3.5,8,81,1250000
11/01/2011,1,2011,Rambam,HaGdudHaivri,4,1,105,1305000
13/01/2011,1,2011,PrasNovel,MaagalAshalom,4,6,97,1810000
17/01/2011,1,2011,PrasNovel,MaagalAshalom,5,9,109,1900000
17/01/2011,1,2011,NeotAshalim,HaTizmoret,3,12,69,1265000
17/01/2011,1,2011,Rambam,HazonIsh,3,1,69,930000
18/01/2011,1,2011,NeotAshalim,HaKlarnit,5,1,113,1760000
18/01/2011,1,2011,Rambam,Abarbanel,4,5,98,1235000
19/01/2011,1,2011,NeotAshalim,HaTizmoret,4,3,88,1490000
23/01/2011,1,2011,PrasNovel,MaagalAshalom,3,1,76,1318000
24/01/2011,1,2011,Rambam,ShlomoEliraz,4,21,109,1368300
26/01/2011,1,2011,Rambam,Abarbanel,4,12,106,1225000
26/01/2011,1,2011,NeotShikma,HaNagid,4,7,82,1450000
27/01/2011,1,2011,Rambam,YohananHaSandlar,3,1,68,1060000
28/01/2011,1,2011,Rambam,Tarmav,4,2,83,1080000
30/01/2011,1,2011,Rambam,ShlomoEliraz,4,22,109,1363300
30/01/2011,1,2011,Rambam,HazonIsh,3,2,74,860000
01/02/2011,2,2011,Rambam,Alkalai,2.5,2,60,735000
03/02/2011,2,2011,NeotShikma,MoreshetIsrael,3,5,65,1255000
06/02/2011,2,2011,Rambam,HaGdudHaivri,3,3,64,1005000
09/02/2011,2,2011,Rambam,Alkalai,4,4,79,1050000
09/02/2011,2,2011,NeotShikma,HaNagid,3,2,69,1300000
09/02/2011,2,2011,Rambam,YehudaLeib,1.5,1,37,530000
10/02/2011,2,2011,Rambam,ShlomoEliraz,4,12,109,1363300
13/02/2011,2,2011,Rambam,HaGaonMiVilna,2,4,51,548000
18/02/2011,2,2011,Rambam,HaRavBruk,2,3,42,670000
20/02/2011,2,2011,Rambam,YehudaLeib,4.5,1,94,1100000
21/02/2011,2,2011,NeotAshalim,HaKinor,5,5,103,1600000
21/02/2011,2,2011,Rambam,AsherLevin,4,1,70,1050000
